,document,clause,severity,a,ch,cr,j,law,ltd,ter,use
856,Booking,"Booking.com exclusively retains ownership of all rights, title and interest in and to (all intellectual property rights of) (the look and feel (including infrastructure) of) the Platform on which the service is made available (including the guest reviews and translated content) and you are not entitled to copy, scrape, (hyper-/deep)link to, publish, promote, market, integrate, utilize, combine or otherwise use the content (including any translations thereof and the guest reviews) or our brand without our express written permission.",0,0,0,0,0,0,0,0,0
857,Booking,"To the extent that you would (wholly or partly) use or combine our (translated) content (including guest reviews) or would otherwise own any intellectual property rights in the Platform or any (translated) content or guest reviews, you hereby assign, transfer and set over all such intellectual property rights to Booking.com.",0,0,0,0,0,0,0,0,0
858,Booking,Any unlawful use or any of the aforementioned actions or behaviour will constitute a material infringement of our intellectual property rights (including copyright and database right).,0,0,0,0,0,0,0,0,0
859,Booking,11.,0,0,0,0,0,0,0,0,0
860,Booking,Miscellaneous,0,0,0,0,0,0,0,0,0
861,Booking,"<j3>To the extent permitted by law, these terms and conditions and the provision of our services shall be governed by and construed in accordance with Dutch law and any dispute arising out of these general terms and conditions and our services shall exclusively be submitted to the competent courts in Amsterdam, the Netherlands.</j3>",2,0,0,0,0,1,0,0,0
862,Booking,The original English version of these terms and conditions may have been translated into other languages.,0,0,0,0,0,0,0,0,0
863,Booking,The translated version is a courtesy and office translation only and you cannot derive any rights from the translated version.,0,0,0,0,0,0,0,0,0
864,Booking,"In the event of a dispute about the contents or interpretation of these terms and conditions or inconsistency or discrepancy between the English version and any other language version of these terms and conditions, the English language version to the extent permitted by law shall apply, prevail and be conclusive.",0,0,0,0,0,0,0,0,0
865,Booking,The English version is available on our Platform (by selecting the English language) or shall be sent to you upon your written request.,0,0,0,0,0,0,0,0,0
866,Booking,"If any provision of these terms and conditions is or becomes invalid, unenforceable or non-binding, you shall remain bound by all other provisions hereof.",0,0,0,0,0,0,0,0,0
867,Booking,"In such event, such invalid provision shall nonetheless be enforced to the fullest extent permitted by applicable law, and you will at least agree to accept a similar effect as the invalid, unenforceable or non-binding provision, given the contents and purpose of these terms and conditions.",0,0,0,0,0,0,0,0,0
868,Booking,12.,0,0,0,0,0,0,0,0,0
869,Booking,About Booking.com and the support companies,0,0,0,0,0,0,0,0,0
870,Booking,"The online reservation service is rendered by Booking.com B.V., which is a private limited liability company, incorporated under the laws of the Netherlands and having its offices at Herengracht 597, 1017 CE Amsterdam, the Netherlands and registered with the trade register of the Chamber of Commerce in Amsterdam under registration number 31047344.",0,0,0,0,0,0,0,0,0
871,Booking,Our VAT registration number is NL805734958B01.,0,0,0,0,0,0,0,0,0
872,Booking,"Booking.com has its headquarters in Amsterdam, the Netherlands and is supported by various affiliated group companies (the ""support companies"") throughout the world.",0,0,0,0,0,0,0,0,0
873,Booking,The support companies only provide an internal supporting role to and for the benefit of Booking.com.,0,0,0,0,0,0,0,0,0
874,Booking,Certain designated support companies render limited customer care support services (only by telephone).,0,0,0,0,0,0,0,0,0
875,Booking,"The support companies do not have any Platform (and do not in any way control, manage, maintain or host the Platform).",0,0,0,0,0,0,0,0,0
876,Booking,"The support companies do not have any power or authority to render the service, to represent Booking.com or to enter into any contract in the name of, for or on behalf of Booking.com.",0,0,0,0,0,0,0,0,0
877,Booking,You do not have a (legal or contractual) relationship with the support companies.,0,0,0,0,0,0,0,0,0
878,Booking,The support companies do not operate and are not authorised to act as any form of process or service agent of Booking.com.,0,0,0,0,0,0,0,0,0
879,Booking,"Booking.com does not accept nor assume any domicile at any place, location or office in the world (also not at the office of its support companies), other than its registered office in Amsterdam.",0,0,0,0,0,0,0,0,0
880,Supercell,TERMS OF SERVICE,0,0,0,0,0,0,0,0,0
881,Supercell,"Effective Date: August 1, 2017",0,0,0,0,0,0,0,0,0
882,Supercell,"The terms of this agreement (""Terms of Service"") govern the relationship between you and Supercell Oy., a Finnish company (business ID 2336509-6) having its registered office at Itämerenkatu 11, 00180 Helsinki, Finland, (hereinafter ""Supercell"" or ""Us"" or ""We"") regarding your use of Supercell's games, websites and related services (the ""Service"").",0,0,0,0,0,0,0,0,0
883,Supercell,"Use of the Service is also governed by Supercell's Privacy Policy and other relevant policies, which are incorporated herein by reference.",0,0,0,0,0,0,0,0,0
884,Supercell,"Before accessing or using the Service, including browsing any Supercell website or accessing a game, you must agree to these Terms of Service and the Privacy Policy.",0,0,0,0,0,0,0,0,0
885,Supercell,"You may also be required to register an account on the Service (an ""Account"").",0,0,0,0,0,0,0,0,0
886,Supercell,"By registering for an Account or otherwise using the Service, you represent that you are age 13 or older.",0,0,0,0,0,0,0,0,0
887,Supercell,"If you are between the ages of 13 and 17, you represent that your legal guardian has reviewed and agreed to these Terms.",0,0,0,0,0,0,0,0,0
888,Supercell,"If you access the Service from a Social Networking Site (""SNS""), such as Facebook or Google+, you shall comply with its terms of service/use as well as these Terms of Service.",0,0,0,0,0,0,0,0,0
889,Supercell,"BY INSTALLING, USING OR OTHERWISE ACCESSING THE SERVICE, YOU AGREE TO THESE TERMS OF SERVICE.",2,0,0,0,0,0,0,0,1
890,Supercell,"IF YOU DO NOT AGREE TO THESE TERMS OF SERVICE, PLEASE DO NOT INSTALL, USE OR OTHERWISE ACCESS THE SERVICE.",0,0,0,0,0,0,0,0,0
891,Supercell,USE OF THE SERVICE IS VOID WHERE PROHIBITED.,0,0,0,0,0,0,0,0,0
892,Supercell,"Supercell reserves the right, at its discretion, to change, modify, add or remove portions of these Terms of Service,  its Privacy Policy and other relevant Supercell policies at any time by posting the amended terms on the Supercell Service.",2,0,1,0,0,0,0,0,0
893,Supercell,You will be deemed to have accepted such changes by continuing to use the Service.,2,0,0,0,0,0,0,0,1
894,Supercell,"If at any point you do not agree to any portion of the then-current version of our Terms of Service, the Supercell Privacy Policy, or any other Supercell policy, rules or codes of conduct relating to your use of the Service, your license to use the Service shall immediately terminate, and you must immediately stop using the Service.",0,0,0,0,0,0,0,0,0
895,Supercell,1.,0,0,0,0,0,0,0,0,0
896,Supercell,License,0,0,0,0,0,0,0,0,0
897,Supercell,1.1.,0,0,0,0,0,0,0,0,0
898,Supercell,Grant of a Limited License to Use the Service,0,0,0,0,0,0,0,0,0
899,Supercell,"Subject to your agreement and continuing compliance with these Terms of Service and any other relevant Supercell policies, Supercell grants you a non-exclusive, non-transferable, non-sublicensable, revocable and limited license to access and use the Service for your own non-commercial entertainment purposes.",0,0,0,0,0,0,0,0,0
900,Supercell,You agree not to use the Service for any other purpose.,0,0,0,0,0,0,0,0,0
901,Supercell,The following restrictions apply to the use of the Service:,0,0,0,0,0,0,0,0,0
902,Supercell,"You shall not create an Account or access the Service if you are under the age of 13; You shall restrict use by minors, and you will deny access to children under the age of 13.",0,0,0,0,0,0,0,0,0
903,Supercell,You accept full responsibility for any unauthorized use of the Service by minors.,0,0,0,0,0,0,0,0,0
904,Supercell,You are responsible for any use of your credit card or other payment instrument (e.g.,0,0,0,0,0,0,0,0,0
905,Supercell,paypal) by minors.,0,0,0,0,0,0,0,0,0
906,Supercell,"You shall not (or attempt to) purchase, sell, rent or give away your Account, create an Account using a false identity or information, or on behalf of someone other than yourself; You shall not use the Service if you have previously been removed by Supercell, or previously been banned from playing any Supercell game.",0,0,0,0,0,0,0,0,0
907,Supercell,"You shall use your Account only for non-commercial purposes; You shall not use the Service to advertise, or solicit, or transmit any commercial advertisements, including chain letters, junk or spam e-mail or repetitive or misleading messages to anyone.",0,0,0,0,0,0,0,0,0
908,Supercell,Login information and Your Account,0,0,0,0,0,0,0,0,0
909,Supercell,"You may be required to select a password for your Account or you may also use other credentials to access the Account (""Login Information"").",0,0,0,0,0,0,0,0,0
